runway_id,airport_id,airport_ident,length_ft,width_ft,surface,lighted,closed,le_ident,le_latitude_deg,le_longitude_deg,he_ident,he_latitude_deg,he_longitude_deg
233567,26914,YBLA,3422,60,PER,1,0,08R,-36.55199814,146.0070038,26L,-36.55270004,146.0180054
233569,26914,YBLA,2356,98,GRS,0,0,17R,-36.54970169,146.0050049,35L,-36.55619812,146.0050049
232934,5846,SAZL,4921,98,ASP,1,0,17,-36.53570175,-56.72320175,35,-36.54899979,-56.72029877
233191,27138,YSHT,1388,98,GVL,0,0,9,-36.42950058,145.3910065,27,-36.43000031,145.3959961
233192,27138,YSHT,4521,60,ASP,1,0,18,-36.42089844,145.3930054,36,-36.43310165,145.3899994
233492,27169,YWGT,1739,60,GRS,0,0,9,-36.41889954,146.3000031,27,-36.41960144,146.3059998
233493,27169,YWGT,5381,98,ASP,1,0,18,-36.40829849,146.3099976,36,-36.42290115,146.3070068
233284,26974,YDOD,2585,98,GRS,0,0,18,-36.3608017,143.0070038,36,-36.36809921,143.0059967
233283,26974,YDOD,3825,60,ASP,1,0,9,-36.35969925,143.0050049,27,-36.36109924,143.0180054
233454,27172,YWKB,4501,98,ASP,1,0,8,-36.32210159,142.4129944,26,-36.32120132,142.4279938
233455,27172,YWKB,2503,98,GRS,1,0,17,-36.31750107,142.4179993,35,-36.32440186,142.4190063
233560,27084,YNHL,3281,60,ASP,1,0,9,-36.30979919,141.6419983,27,-36.31169891,141.6519928
233561,27084,YNHL,3615,98,GRS,1,0,18,-36.30699921,141.6439972,36,-36.31689835,141.6419983
233193,26962,YCOM,2041,59,GVL,0,0,14,-36.30479813,148.9700012,32,-36.30960083,148.9730072
233194,26962,YCOM,6955,148,ASP,1,0,18,-36.29050064,148.9750061,36,-36.3091011,148.9700012
232930,5845,SAZI,3937,98,ASP,1,0,2,-36.19179916,-61.07820129,20,-36.1814003,-61.07460022
233456,26964,YCRG,4596,98,ASP,1,0,6,-36.18529892,147.8800049,24,-36.18149948,147.8939972
232931,5845,SAZI,3689,85,GRE,0,0,14,-36.18220139,-61.07369995,32,-36.18920135,-61.06470108
233401,26979,YECH,1674,59,GVL,0,0,5,-36.15790176,144.7590027,23,-36.1554985,144.7640076
233402,26979,YECH,3615,60,ASP,1,0,17,-36.15779877,144.7619934,35,-36.16770172,144.7619934
233273,27044,YMAY,6234,98,ASP,1,0,7,-36.06809998,146.9490051,25,-36.06539917,146.9700012
232916,22,SA12,2461,66,ASP,0,0,17,-36.0544014,-63.63100052,35,-36.06299973,-63.63130188
233100,27187,YYWG,3750,75,PEM,1,0,1,-36.03730011,146.0249939,19,-36.02780151,146.0299988
233452,26963,YCOR,5994,148,ASP,1,0,5,-36.00080109,146.3450012,23,-35.99119949,146.3609924
233103,26911,YBIR,1719,98,GRS,0,0,9,-36.00059891,142.9149933,27,-36.00120163,142.9210052
233102,26911,YBIR,3422,59,ASP,1,0,4,-36.00040054,142.9140015,22,-35.99459839,142.9230042
233453,26963,YCOR,5000,98,ASP,0,0,14,-35.98310089,146.345993,32,-35.99420166,146.3560028
255984,39066,SAET,3934,98,ASP,0,0,2,-35.97650146,-62.77479935,20,-35.96640015,-62.77009964
233502,27075,YMRY,2713,60,GVL,0,0,4,-35.90380096,150.1399994,22,-35.89960098,150.147995
233503,27075,YMRY,4997,98,ASP,1,0,18,-35.88880157,150.147995,36,-35.90230179,150.1450043
232975,5850,SAZP,4921,98,ASP,1,0,18,-35.83779907,-61.85760117,36,-35.85129929,-61.85760117
232926,18,SA06,4921,59,CON,0,0,3,-35.83449936,-60.15019989,21,-35.82220078,-60.14310074
233205,27160,YTOC,3937,98,ASP,1,0,9,-35.81010056,145.5950012,27,-35.81169891,145.6080017
233206,27160,YTOC,4596,98,ASP,0,0,18,-35.8030014,145.6060028,36,-35.81539917,145.6040039
318045,318044,AU-0032,3799,161,Turf/Grass,0,0,1,-35.7685051,147.8856659,19,-35.75670242,147.8881073
238086,5066,NZWR,3599,98,ASP,1,0,6,-35.76819992,174.3580017,24,-35.76660156,174.3699951
233549,27022,YKER,2267,60,GVL,1,0,5,-35.75270081,143.9389954,23,-35.74950027,143.9459991
233550,27022,YKER,3501,60,ASP,1,0,14,-35.7478981,143.9340057,32,-35.7560997,143.9400024
233506,27028,YKSC,4600,98,ASP,1,0,1,-35.72117233,137.5229187,19,-35.70940399,137.5285492
233442,27010,YHPN,3730,60,ASP,1,0,1,-35.71989822,142.3580017,19,-35.71049881,142.3630066
233507,27028,YKSC,3720,98,GVL,1,0,6,-35.71490097,137.5169983,24,-35.71080017,137.5279999
233443,27010,YHPN,1598,98,GRS,1,0,8,-35.7140007,142.3580017,26,-35.7140007,142.3630066
233508,27028,YKSC,3819,98,GVL,1,0,15,-35.71060181,137.5189972,33,-35.72029877,137.5240021
232999,5843,SAZG,2789,164,GRE,0,0,3,-35.6955986,-63.76839828,21,-35.68920135,-63.76350021
233000,5843,SAZG,7710,148,ASP,1,0,16,-35.68619919,-63.76279831,34,-35.70619965,-63.75379944
233016,43,SA36,3281,98,GRE,0,0,13,-35.60319901,-59.81579971,31,-35.60820007,-59.80929947
233017,43,SA36,3934,75,CON,1,0,18,-35.59970093,-59.81710052,36,-35.61050034,-59.81719971
233371,26972,YDLQ,3999,98,ASP,1,0,6,-35.56110001,144.9400024,24,-35.55659866,144.9530029
233372,26972,YDLQ,1969,98,GRE,0,0,12,-35.55260086,144.9429932,30,-35.55680084,144.9470062
233059,5787,SAMM,4757,66,ASP,1,0,9,-35.48410034,-69.582901,27,-35.4858017,-69.56369781
233060,5787,SAMM,8694,98,ASP,1,0,14,-35.48389816,-69.58280182,32,-35.50329971,-69.56580353
233254,27149,YSWH,3166,75,GRS,1,0,4,-35.382061,143.53093,22,-35.37627,143.539078
235209,6044,SCTL,3660,80,ASP,0,0,3,-35.38169861,-71.60549927,21,-35.37390137,-71.59780121
233256,27149,YSWH,2329,98,GRS,1,0,15,-35.37620163,143.5350037,33,-35.38199997,143.5379944
233255,27149,YSWH,4905,98,ASP,1,0,8,-35.37490082,143.5249939,26,-35.37509918,143.5410004
233509,27131,YSCB,5509,148,ASP,1,0,12,-35.30070114,149.1849976,30,-35.3103981,149.1990051
233510,27131,YSCB,10771,148,ASP,1,0,17,-35.29062653,149.1944427,35,-35.32019806,149.1944427
238083,5036,NZKK,1608,121,GRS,0,0,2,-35.2655983,173.9140015,20,-35.26210022,173.9170074
233548,27157,YTMU,3478,60,ASP,0,0,17,-35.26340103,148.2409973,35,-35.27299881,148.2400055
238085,5036,NZKK,2247,66,GRS,0,0,15L,-35.25830078,173.9129944,33R,-35.26440048,173.9140015
238084,5036,NZKK,3904,98,ASP,1,0,15R,-35.2519989,173.9109955,33L,-35.26259995,173.9140015
233195,27148,YSWG,5801,148,ASP,1,0,5,-35.167099,147.4600067,23,-35.1595993,147.477005
233196,27148,YSWG,5007,98,CLA,1,0,12,-35.16059875,147.4570007,30,-35.16849899,147.4700012
233334,27019,YJBY,4800,150,ASP,0,0,8,-35.14670181,150.6880035,26,-35.14759827,150.7039948
233335,27019,YJBY,5000,150,ASP,0,0,15,-35.14339828,150.6959991,33,-35.15670013,150.6999969
263739,38973,AR-0298,2110,75,GRE,0,0,4,-35.09159851,-57.95199966,22,-35.08670044,-57.94820023
238052,5037,NZKT,4190,98,GVL,0,0,18,-35.06940079,173.2879944,36,-35.08060074,173.2839966
238051,5037,NZKT,4600,98,ASP,1,0,12,-35.06430054,173.2810059,30,-35.07450104,173.2910004
232993,5777,SADL,4682,148,ASP,1,0,2,-34.9754982,-57.89500046,20,-34.96300125,-57.89120102
232994,5777,SADL,3904,75,ASP,0,1,14,-34.97029877,-57.9015007,32,-34.98009872,-57.89110184
233332,27096,YPAD,10171,148,ASP,1,0,5,-34.95849991,138.5169983,23,-34.94060135,138.5429993
233444,27142,YSNW,6713,148,ASP,1,0,3,-34.94889832,150.5359955,21,-34.93569946,150.552002
233445,27142,YSNW,6870,148,ASP,1,0,8,-34.94789886,150.5269928,26,-34.94929886,150.548996
233147,26888,YABA,3596,98,GVL,1,0,5,-34.94710159,117.8059998,23,-34.94010162,117.814003
233333,27096,YPAD,5420,148,ASP,1,0,12,-34.94120026,138.5220032,30,-34.94940186,138.5370026
233148,26888,YABA,5906,98,ASP,1,0,14,-34.94029999,117.8040009,32,-34.95159912,117.8180008
246028,6246,SULS,5249,125,ASP,1,0,1,-34.86460114,-55.09379959,19,-34.85020065,-55.0945015
246029,6246,SULS,6998,148,ASP,1,0,8,-34.85979843,-55.11230087,26,-34.85400009,-55.09009933
246026,6247,SUMU,10499,148,PEM,1,0,7,-34.844002,-56.040001,25,-34.826801,-56.011902
246025,6247,SUMU,7382,148,PEM,1,0,1,-34.84191895,-56.0307312,19,-34.82170105,-56.03095245
246027,6247,SUMU,5577,148,CON,0,1,10,-34.83739853,-56.03570175,28,-34.83760071,-56.01710129
233039,5781,SAEZ,10827,197,ASP,1,0,11,-34.81909943,-58.55350113,29,-34.82540131,-58.51819992
233109,26995,YGLB,4209,98,ASP,1,0,4,-34.8132019,149.7220001,22,-34.80540085,149.7319946
233110,26995,YGLB,2218,98,GRE,0,0,8,-34.80970001,149.727005,26,-34.80989838,149.7350006
233040,5781,SAEZ,10187,148,ASP,1,0,17,-34.80830002,-58.53390121,35,-34.83520126,-58.52460098
233342,27118,YPPF,4429,59,ASP,1,0,03L,-34.80379868,138.6309967,21R,-34.79309845,138.6380005
233341,27118,YPPF,4196,98,GVL,1,0,03R,-34.80220032,138.6340027,21L,-34.79199982,138.6410065
233343,27118,YPPF,3255,59,ASP,0,0,08R,-34.79560089,138.6230011,26L,-34.7947998,138.6340027
246034,6244,SUAA,4101,75,CON,1,0,1,-34.79458237,-56.26454926,19,-34.78343582,-56.26532745
233344,27118,YPPF,3143,59,ASP,0,0,08L,-34.79349899,138.625,26R,-34.7928009,138.6349945
233320,27103,YPED,6437,150,GRS,1,0,4,-34.71120071,138.6159973,22,-34.69929886,138.6320038
233389,27081,YNAR,3346,98,GVL,0,0,5,-34.70370102,146.5090027,23,-34.69810104,146.5180054
233321,27103,YPED,8399,150,ASP,1,0,18,-34.69449997,138.6179962,36,-34.7173996,138.6130066
233390,27081,YNAR,5302,98,ASP,1,0,14,-34.69329834,146.5050049,32,-34.70510101,146.5160065
232961,5778,SADM,9350,131,ASP,0,0,2,-34.68880081,-58.64640045,20,-34.66379929,-58.63909912
318042,317144,YRBN,1614,167,Turf/Grass,0,0,6,-34.64616776,150.6392975,24,-34.64398575,150.6448822
233322,26965,YCTM,2805,98,GRS,0,0,10,-34.62419891,148.029007,28,-34.62689972,148.0370026
233367,26928,YBRN,2133,98,GRS,1,0,8,-34.62189865,143.576004,26,-34.62170029,143.5829926
233368,26928,YBRN,3888,60,ASP,1,0,18,-34.61949921,143.5780029,36,-34.63010025,143.5769958
233323,26965,YCTM,4682,60,ASP,1,0,16,-34.61718369,148.0356445,34,-34.6297493,148.0374451
233429,27112,YPLC,4918,98,ASP,1,0,1,-34.61259842,135.8769989,19,-34.59970093,135.8809967
233430,27112,YPLC,4183,98,GVL,0,0,5,-34.60739899,135.875,23,-34.6012001,135.8869934
232998,5780,SADP,6923,147,CON,1,0,17,-34.6012001,-58.61700058,35,-34.61869812,-58.60820007
233431,27112,YPLC,4757,98,GVL,1,0,15,-34.59909821,135.875,33,-34.6108017,135.8820038
233045,5788,SAMR,6923,98,ASP,1,0,10,-34.58449936,-68.41549683,28,-34.59130096,-68.39109802
233425,27177,YSHL,4367,98,ASP,1,0,8,-34.56230164,150.7819977,26,-34.5632019,150.7960052
238811,2818,FAOB,6926,131,ASP,1,0,10,-34.55950165,20.22909927,28,-34.55469894,20.25130081
238812,2818,FAOB,10220,151,ASP,1,0,17,-34.5544014,20.25029945,35,-34.57749939,20.26950073
233011,5771,SABE,7710,148,CON,1,0,13,-34.553902,-58.425098,31,-34.564499,-58.406101
233426,27177,YSHL,5967,98,ASP,1,0,16,-34.55149841,150.7850037,34,-34.56750107,150.7890015
233013,5776,SADJ,7874,131,ASP,1,1,16,-34.55039978,-58.79399872,34,-34.57089996,-58.78519821
232944,5766,SAAJ,4921,98,ASP,1,1,18,-34.53919983,-60.93130112,36,-34.55260086,-60.92979813
233446,27002,YHAY,4800,98,ASP,1,0,4,-34.53739929,144.8240051,22,-34.5279007,144.8350067
233007,5779,SADO,5905,98,ASP,1,0,18,-34.5265007,-58.67229843,36,-34.54240036,-58.6711998
233447,27002,YHAY,3740,98,GRE,0,0,15,-34.52389908,144.8269958,33,-34.53319931,144.8320007
233012,5775,SADF,5909,98,ASP,1,0,5,-34.45980072,-58.5970993,23,-34.44739914,-58.58280182
233488,27153,YTEM,6454,98,PEM,1,0,5,-34.42580032,147.4949951,23,-34.41749954,147.5140076
233489,27153,YTEM,2674,98,GVL,0,0,9,-34.42179871,147.5079956,27,-34.42300034,147.5169983
233490,27153,YTEM,4816,98,ASP,1,0,18,-34.41740036,147.5149994,36,-34.43050003,147.5130005
233078,27062,YMJM,4016,50,ASP,1,0,12,-34.26279831,116.1340027,30,-34.26779938,116.1460037
233175,27186,YYNG,4003,60,ASP,1,0,1,-34.26091003,148.2454224,19,-34.25028229,148.2487946
233362,26999,YGTH,4931,98,ASP,1,0,6,-34.25722885,146.0518188,24,-34.25094223,146.0687866
233363,26999,YGTH,1969,98,GRS,0,0,18,-34.24670029,146.0690002,36,-34.2519989,146.0679932
233378,27060,YMIA,6004,148,ASP,1,0,9,-34.22639847,142.0740051,27,-34.22969818,142.0930023
233379,27060,YMIA,3737,98,ASP,1,0,18,-34.22579956,142.0899963,36,-34.23609924,142.0890045
233084,26967,YCUS,4124,59,PER,1,0,17,-34.20289993,135.6329956,35,-34.21409988,135.6340027
233355,27125,YREN,5709,98,ASP,1,0,7,-34.20040131,140.6600037,25,-34.19609833,140.6779938
233356,27125,YREN,3360,98,GVL,0,0,18,-34.19639969,140.6790009,36,-34.20550156,140.6779938
233552,27173,YWKI,3151,59,ASP,1,0,8,-34.18709946,140.0240021,26,-34.18629837,140.0339966
233551,27173,YWKI,2736,59,GVL,1,0,2,-34.18360138,140.0310059,20,-34.17670059,140.0350037
235211,6038,SCRG,5414,75,ASP,0,0,3,-34.17990112,-70.78109741,21,-34.16759872,-70.77030182
233068,16,SA04,4150,98,ASP,1,0,17,-34.17670059,-58.24879837,35,-34.18759918,-58.24499893
238734,2821,FAPG,4003,66,ASP,0,0,12,-34.08929825,23.32130051,30,-34.09120178,23.33429909
238705,2840,FASX,1800,150,GRE,0,0,6,-34.05130005,20.47159958,24,-34.04740143,20.47540092
238706,2840,FASX,3291,39,LAT,0,0,15,-34.04439926,20.46820068,33,-34.04909897,20.47599983
233299,27133,YSCN,2372,98,GRS,0,0,10,-34.04150009,150.6820068,28,-34.04380035,150.6889954
233298,27133,YSCN,4804,98,ASP,1,0,6,-34.04059982,150.6809998,24,-34.03499985,150.6950073
238833,2783,FAGG,6562,148,ASP,1,0,11,-34.00590134,22.36770058,29,-34.00519943,22.38929939
238821,2820,FAPE,6496,151,ASP,1,0,8,-33.99300003,25.60160065,26,-33.98350143,25.61989975
238798,2775,FACT,10502,200,ASP,1,0,1,-33.98770142,18.60890007,19,-33.95980072,18.60000038
238823,2820,FAPE,5502,151,ASP,1,0,17,-33.98379898,25.61639977,35,-33.99629974,25.62660027
238799,2775,FACT,5581,151,ASP,1,0,16,-33.96139908,18.59749985,34,-33.97230148,18.61039925
233268,27145,YSSY,7999,148,ASP,1,0,16L,-33.94960022,151.1880035,34R,-33.97109985,151.1940002
233266,27145,YSSY,8300,148,ASP,1,0,7,-33.94369888,151.1640015,25,-33.9375,151.1900024
233351,27182,YWWL,2559,60,GVL,0,0,4,-33.93970108,147.1929932,22,-33.93439865,147.197998
233352,27182,YWWL,5200,98,ASP,1,0,9,-33.93799973,147.1809998,27,-33.94020081,147.197998
233267,27145,YSSY,12999,148,ASP,1,0,16R,-33.9294014,151.1719971,34L,-33.96429825,151.1809998
233031,5767,SAAN,3937,98,ASP,1,0,4,-33.92279816,-60.65240097,22,-33.9151001,-60.64350128
233358,27130,YSBK,3419,75,ASP,1,0,11R,-33.92160034,150.9850006,29L,-33.92679977,150.9940033
233077,27057,YMGT,3619,49,ASP,1,0,2,-33.92139816,115.0979996,20,-33.91189957,115.1019974
233359,27130,YSBK,3609,98,ASP,1,0,11L,-33.92010117,150.9869995,29R,-33.92570114,150.996994
233357,27130,YSBK,4644,98,ASP,1,0,11C,-33.91960144,150.9839935,29C,-33.92679977,150.9960022
233032,5767,SAAN,2854,75,GRE,0,0,13,-33.91419983,-60.65629959,31,-33.91930008,-60.64979935
238797,2858,FAYP,5200,75,ASP,1,0,2,-33.90739822,18.49889946,20,-33.89310074,18.49769974
233407,27009,YHOX,3602,98,ASP,1,0,16,-33.90589905,150.8509979,34,-33.91559982,150.8529968
233143,26968,YCWR,3825,60,GRE,0,0,3,-33.84640121,148.6430054,21,-33.83850098,148.6519928
233144,26968,YCWR,5348,98,ASP,1,0,15,-33.83922958,148.6448975,33,-33.8531456,148.6504974
238783,2833,FARS,4921,49,ASP. Avgas available.,0,0,10,-33.81240082,19.90139961,28,-33.81000137,19.91799927
238784,2833,FARS,2395,59,Grass - caution moles,0,0,14,-33.81079865,19.8987999,32,-33.81330109,19.90609932
233098,27087,YNRV,5512,98,PER,1,0,6,-33.80179977,120.1999969,24,-33.79399872,120.2160034
233099,27087,YNRV,3927,98,GVL,0,0,14,-33.79339981,120.2070007,32,-33.80149841,120.2149963
232950,5800,SAOR,7874,164,ASP,1,0,6,-33.73089981,-65.38909912,24,-33.7195015,-65.36710358
232951,5800,SAOR,7874,148,ASP,1,0,10,-33.72980118,-65.3884964,28,-33.73389816,-65.36299896
233269,26951,YCEE,4429,59,ASP,1,0,8,-33.71020126,136.4989929,26,-33.71039963,136.5140076
233270,26951,YCEE,2936,59,GRS,1,0,18,-33.70769882,136.5039978,36,-33.71569824,136.5039978
233555,26915,YBLN,5906,98,ASP,1,0,3,-33.69490051,115.3980026,21,-33.68019867,115.4059982
233302,26982,YESP,3865,59,GVL,0,0,3,-33.68920135,121.8209991,21,-33.67979813,121.8270035
232995,39,SA32,4921,98,ASP,1,0,3,-33.68569946,-61.95909882,21,-33.67789841,-61.95370102
233303,26982,YESP,4921,98,ASP,1,0,11,-33.68030167,121.8160019,29,-33.68510056,121.8310013
264773,32270,SCSN,2625,59,ASP,1,0,5,-33.65869904,-71.61930084,23,-33.65470123,-71.61209869
238810,2819,FAOH,5577,98,ASP,1,0,4,-33.61439896,22.18700027,22,-33.59949875,22.19099998
233234,27144,YSRI,7001,148,ASP,1,0,10,-33.60160065,150.7709961,28,-33.6072998,150.7929993
235244,6005,SCBQ,6024,131,CON,1,0,2,-33.56900024,-70.69319916,20,-33.55459976,-70.68360138
233473,27006,YHLS,4262,60,ASP,0,0,6,-33.49760056,145.5160065,24,-33.49399948,145.529007
235210,6041,SCTB,3280,98,ASP,1,0,1,-33.4612999,-70.54799652,19,-33.45119858,-70.54530334
233115,26932,YBTH,4314,98,GVL,0,0,8,-33.40670013,149.6490021,26,-33.40679932,149.6629944
233116,26932,YBTH,5594,98,ASP,1,0,17,-33.40079117,149.6506805,35,-33.41611481,149.6519012
232990,38,SA31,2654,75,GRE,0,0,9,-33.39179993,-60.20209885,27,-33.39239883,-60.19309998
232991,38,SA31,3543,98,ASP,1,0,18,-33.38579941,-60.19530106,36,-33.39550018,-60.19599915
233556,26937,YBUN,3330,98,ASP,1,0,7,-33.37829971,115.6780014,25,-33.37390137,115.6880035
233251,27095,YORG,5499,98,ASP,1,0,11,-33.37749863,149.1239929,29,-33.38629913,149.1380005
233250,27095,YORG,2559,98,GRS,0,0,4,-33.37739944,149.1230011,22,-33.37319946,149.1289978
235228,6015,SCEL,12303,180,ASP,1,0,17L,-33.376099,-70.786697,35R,-33.409901,-70.785202
235227,6015,SCEL,12303,148,ASP,1,0,17R,-33.37189865,-70.80370331,35L,-33.4068985,-70.80190277
246032,6245,SUDU,7477,148,PEM,1,0,3,-33.36940002,-56.50460052,21,-33.3504982,-56.49489975
233233,26984,YFBS,4029,60,ASP,1,0,9,-33.36180115,147.9210052,27,-33.36349869,147.9340057
246033,6245,SUDU,4764,98,ASP,1,0,9,-33.35960007,-56.51079941,27,-33.35879898,-56.49530029
238762,2786,FAGT,3871,131,GRS,0,0,4,-33.2901001,26.49440002,22,-33.28020096,26.49869919
238763,2786,FAGT,2756,131,GRS,0,0,12,-33.28570175,26.49090004,30,-33.28699875,26.49979973
238764,2786,FAGT,3937,49,ASP,0,0,16,-33.28089905,26.49370003,34,-33.2887001,26.50279999
233033,5802,SAOU,9678,98,ASP,1,0,18,-33.25999832,-66.354599,36,-33.28639984,-66.35829926
233211,27105,YPIR,2205,98,GRS,1,0,3,-33.24100113,137.9980011,21,-33.23649979,138.003006
233212,27105,YPIR,3422,98,ASP,1,0,8,-33.23809814,137.9909973,26,-33.23809814,138.0019989
233213,27105,YPIR,3507,98,GRE,1,0,17,-33.23509979,137.9909973,35,-33.24470139,137.9909973
232940,26,SA17,2782,164,GRE,0,0,01R,-33.1651001,-64.33830261,19L,-33.15779877,-64.33580017
232941,26,SA17,3051,62,ASP,0,0,01L,-33.16460037,-64.33959961,19R,-33.15660095,-64.33679962
233315,27109,YPKS,5525,148,ASP,1,0,4,-33.1371994,148.2310028,22,-33.12850189,148.2449951
233316,27109,YPKS,5322,98,ASP,0,0,11,-33.12480164,148.2299957,29,-33.1332016,148.2449951
232980,5796,SAOC,7431,148,ASP,0,0,5,-33.08340073,-64.26139832,23,-33.10210037,-64.26080322
264779,32565,SCRD,2789,66,ASP,0,0,18,-33.07213211,-71.55831909,36,-33.0646019,-71.5566864
233471,26949,YCDO,4501,98,ASP,1,0,1,-33.07020187,147.2109985,19,-33.05889893,147.2169952
233472,26949,YCDO,3947,98,GRE,0,0,10,-33.06299973,147.1999969,28,-33.06579971,147.2120056
233264,27170,YWHA,4619,98,GVL,1,0,5,-33.05870056,137.5070038,23,-33.05130005,137.5189972
233265,27170,YWHA,5531,148,ASP,1,0,17,-33.05110168,137.5180054,35,-33.06629944,137.5200043
233399,27181,YWUD,3081,59,GVL,1,0,7,-33.04439926,135.4400024,25,-33.042099,135.4490051
238752,2779,FAEL,5200,150,ASP,1,0,6,-33.04199982,27.82019997,24,-33.0306015,27.83029938
238753,2779,FAEL,6362,150,ASP,1,0,11,-33.03730011,27.81159973,29,-33.03480148,27.83239937
233400,27181,YWUD,4954,98,ASP,1,0,14,-33.03440094,135.4409943,32,-33.04550171,135.4499969
233036,5765,SAAG,4364,98,ASP,1,0,1,-33.01169968,-58.61380005,19,-32.99980164,-58.61339951
238722,2805,FALW,7689,150,ASP,1,0,02R,-32.97969818,18.16600037,20L,-32.95890045,18.16650009
238723,2805,FALW,7680,150,ASP,1,0,02L,-32.979599,18.16200066,20R,-32.95849991,18.16250038
238715,2836,FASD,4665,82,ASP,1,0,2,-32.97050095,17.96960068,20,-32.95759964,17.96899986
238724,2805,FALW,4935,150,ASP,0,0,7,-32.96829987,18.1522007,25,-32.95890045,18.16379929
232932,25,SA16,3901,65,ASP,0,0,5,-32.96620178,-68.87850189,23,-32.95940018,-68.86889648
238725,2805,FALW,6533,150,ASP,1,0,16,-32.96590042,18.15379906,34,-32.97890091,18.1685009
235226,6050,SCVM,5760,98,ASP,1,0,5,-32.95439911,-71.48600006,23,-32.94480133,-71.47119904
233052,5769,SAAR,9842,148,CON,1,0,2,-32.91680145,-60.78760147,20,-32.89030075,-60.78160095
238773,2771,FABE,8202,197,ASP,1,0,8,-32.90340042,27.26799965,26,-32.89089966,27.29030037
233449,27017,YIVO,4088,60,ASP,1,0,16,-32.87779999,144.3079987,34,-32.88890076,144.3090057
233252,27021,YKBY,2559,59,GVL,0,0,5,-32.8445015,134.2940063,23,-32.84019852,134.3000031
233253,27021,YKBY,4432,59,ASP,1,0,13,-32.83259964,134.2870026,31,-32.84030151,134.2980042
232947,5786,SAME,9301,177,CON,1,0,18,-32.81919861,-68.79270172,36,-32.84429932,-68.79309845
235234,6016,SCER,3937,164,CON,0,0,2,-32.79520035,-71.52410126,20,-32.78519821,-71.51930237
233282,27175,YWLM,7999,148,ASP,1,0,12,-32.78879929,151.8249969,30,-32.8030014,151.8450012
233203,26958,YCNK,3600,60,ASP,1,0,17,-32.78340149,151.3390045,35,-32.79330063,151.3379974
233167,27068,YMND,4022,49,ASP,1,0,5,-32.70280075,151.4880066,23,-32.69800186,151.4989929
233018,5799,SAOM,3937,98,ASP,1,0,7,-32.68560028,-62.16379929,25,-32.68170166,-62.15179825
233070,17,SA05,3650,55,GRE,0,0,18L,-32.6554985,-62.7018013,36R,-32.66550064,-62.70199966
233069,17,SA05,5453,79,ASP,0,0,18,-32.65169907,-62.70199966,36,-32.66669846,-62.70230103
233308,27048,YMDG,5705,98,ASP,1,0,4,-32.56969833,149.602005,22,-32.56010056,149.6170044
233309,27048,YMDG,3527,98,GRS,0,0,16,-32.55509949,149.6109924,34,-32.56470108,149.6130066
233369,27097,YPAG,5413,98,ASP,1,0,15,-32.49810028,137.7109985,33,-32.51200104,137.7180023
232914,5801,SAOS,8366,148,CON,1,0,2,-32.39559937,-65.18979645,20,-32.37369919,-65.1832962
233353,27135,YSDU,5604,148,ASP,1,0,5,-32.22280121,148.5690002,23,-32.21369934,148.5829926
233408,27086,YNRM,3609,148,ASP,0,0,4,-32.21839905,148.220993,22,-32.21260071,148.2299957
233354,27135,YSDU,3501,60,ASP,0,0,11,-32.21440125,148.572998,29,-32.21900177,148.5829926
233409,27086,YNRM,4990,98,ASP,1,0,11,-32.21229935,148.2180023,29,-32.2195015,148.2310028
238703,2785,FAGR,4921,75,ASP,0,0,2,-32.19749832,24.54030037,20,-32.18439865,24.54450035
238704,2785,FAGR,2801,98,GVL,0,0,15,-32.19120026,24.53540039,33,-32.19630051,24.54339981
233553,26950,YCDU,5709,98,ASP,1,0,11,-32.12779999,133.697998,29,-32.13339996,133.7149963
233554,26950,YCDU,3327,98,GVL,1,0,17,-32.12659836,133.7129974,35,-32.13570023,133.7140045
